Year,Rpt_Area,Assemblage,User,NumRelFish,Proportion,Var,Mrate,Mean_wt_lbs,STD_Error_mWT,Mort Rel num fish,Rel biomass lbs
2011,NSEI,DSRlessYE,Private,5,0.001164561,0,0.9,2.581872111,0.171609672,4.5,11.6184245
2012,NSEI,DSRlessYE,Private,10,-0.001734305,0,0.9,2.501293724,0.08065514,9,22.51164352
2013,NSEI,DSRlessYE,Private,21,0.000791106,0,0.8,2.665848416,0.124119919,16.8,44.78625339
2014,NSEI,DSRlessYE,Private,46,0.001685677,0,0.8,2.253873222,0.05635414,36.8,82.94253457
2015,NSEI,DSRlessYE,Private,64,0.001174225,0,0.8,2.459350932,0.065026448,51.2,125.9187677
2016,NSEI,DSRlessYE,Private,40,0.001281098,0,0.8,2.322594161,0.045026614,32,74.32301317
2017,NSEI,DSRlessYE,Private,80,0.000800448,0,0.7,2.497589312,0.068019953,56,139.8650015
2018,NSEI,DSRlessYE,Private,119,0.00066096,0,0.6,2.300300695,0.045142912,71.4,164.2414696
2019,NSEI,DSRlessYE,Private,167,0.000384499,0,0.5,2.225034455,0.038448592,83.5,185.790377
2020,NSEI,DSRlessYE,Private,113,0.000750553,0,0.2,2.326219536,0.020260964,22.6,52.57256152
2021,NSEI,DSRlessYE,Private,198,0.000323361,0,0.2,2.326219536,0.020260964,39.6,92.11829363
2022,NSEI,DSRlessYE,Private,155,5.08152E-05,0,0.2,2.447520625,0.088419626,31,75.87313938
2023,NSEI,DSRlessYE,Private,125,0.000329401,0,0.2,2.201676203,0.075190526,25,55.04190508
2024,NSEI,DSRlessYE,Private,287,0.00013198,0,0.2,2.105182199,0.056272554,57.4,120.8374582
2000,NSEI,PelnBRF,Charter,0,0,0,0.15,2.965852271,0.11487996,0,0
2001,NSEI,PelnBRF,Charter,0,0,0,0.15,2.965852271,0.11487996,0,0
2002,NSEI,PelnBRF,Charter,10,0.161290323,-0.000170587,0.15,2.965852271,0.11487996,1.5,4.448778406
2003,NSEI,PelnBRF,Charter,5,0.02293578,-7.32106E-05,0.15,2.965852271,0.11487996,0.75,2.224389203
2004,NSEI,PelnBRF,Charter,4,0.19047619,-0.002267574,0.15,2.965852271,0.11487996,0.6,1.779511362
2005,NSEI,PelnBRF,Charter,2,0.00862069,-1.89812E-05,0.15,2.965852271,0.11487996,0.3,0.889755681
2006,NSEI,PelnBRF,Charter,0,0,0,0.15,1.935972932,0.01410489,0,0
2007,NSEI,PelnBRF,Charter,0,0,0,0.15,1.935972932,0.01410489,0,0
2008,NSEI,PelnBRF,Charter,1,0.005494505,-1.88476E-05,0.15,1.935972932,0.01410489,0.15,0.29039594
2009,NSEI,PelnBRF,Charter,15,0.163043478,-0.001032167,0.15,1.935972932,0.01410489,2.25,4.355939096
2010,NSEI,PelnBRF,Charter,0,0,0,0.15,1.935972932,0.01410489,0,0
2011,NSEI,PelnBRF,Charter,15,0.144230769,-0.000228895,0.15,1.935972932,0.01410489,2.25,4.355939096
2012,NSEI,PelnBRF,Charter,0,0,0,0.15,1.935972932,0.01410489,0,0
2013,NSEI,PelnBRF,Charter,2,0.095238095,-0.003854875,0.15,2.160063809,0.081595438,0.3,0.648019143
2014,NSEI,PelnBRF,Charter,5,0.131578947,-0.001216591,0.15,2.412233979,0.124064575,0.75,1.809175484
2015,NSEI,PelnBRF,Charter,0,0,0,0.15,1.377822632,0.088217763,0,0
2016,NSEI,PelnBRF,Charter,3,0.06,0.00115102,0.15,2.102032141,0.050315744,0.45,0.945914463
2017,NSEI,PelnBRF,Charter,42,0.538461538,0.001434463,0.15,1.820956763,0.035811762,6.3,11.47202761
2018,NSEI,PelnBRF,Charter,267,0.51744186,0.000391382,0.15,1.869469259,0.020307956,40.05,74.87224382
2019,NSEI,PelnBRF,Charter,359,0.543939394,0.000306399,0.15,1.823878176,0.017337561,53.85,98.21583975
2020,NSEI,PelnBRF,Charter,4,0.063492063,0.000959046,0.15,2.0535715,0.078714442,0.6,1.2321429
2021,NSEI,PelnBRF,Charter,1,0.008064516,6.08064E-05,0.15,1.845352393,0.030059158,0.15,0.276802859
2022,NSEI,PelnBRF,Charter,42,0.171428571,0.000570664,0.15,2.093854595,0.023776059,6.3,13.19128395
2023,NSEI,PelnBRF,Charter,60,0.357142857,0.001374801,0.15,2.051960184,0.028886373,9,18.46764165
2024,NSEI,PelnBRF,Charter,46,0.109785203,0.000204975,0.15,2.309178812,0.02846702,6.9,15.9333338
2000,NSEI,PelnBRF,Private,0,0,0,0.15,2.475836159,0.079494648,0,0
2001,NSEI,PelnBRF,Private,0,0,0,0.15,2.475836159,0.079494648,0,0
2002,NSEI,PelnBRF,Private,5,0.263157895,-0.00923361,0.15,2.475836159,0.079494648,0.75,1.856877119
2003,NSEI,PelnBRF,Private,15,0.263157895,-0.003132832,0.15,2.475836159,0.079494648,2.25,5.570631357
2004,NSEI,PelnBRF,Private,0,0,0,0.15,2.475836159,0.079494648,0,0
2005,NSEI,PelnBRF,Private,0,0,0,0.15,2.475836159,0.079494648,0,0
2006,NSEI,PelnBRF,Private,0,0,0,0.15,2.150866166,0.01897764,0,0
2007,NSEI,PelnBRF,Private,19,0.387755102,-0.001648619,0.15,2.150866166,0.01897764,2.85,6.129968572
2008,NSEI,PelnBRF,Private,1,0.043478261,0.000859254,0.15,2.150866166,0.01897764,0.15,0.322629925
2009,NSEI,PelnBRF,Private,3,0.157894737,0.004616805,0.15,2.150866166,0.01897764,0.45,0.967889775
2010,NSEI,PelnBRF,Private,1,0.017241379,-0.000192962,0.15,2.150866166,0.01897764,0.15,0.322629925
2011,NSEI,PelnBRF,Private,15,0.245901639,-0.001746842,0.15,2.254379712,0.127960003,2.25,5.072354351
2012,NSEI,PelnBRF,Private,0,0,0,0.15,3.09398207,0.158154684,0,0
2013,NSEI,PelnBRF,Private,26,0.192592593,-0.000457793,0.15,2.076762997,0.058525297,3.9,8.099375688
2014,NSEI,PelnBRF,Private,34,0.272,0.000263226,0.15,2.441109135,0.091268296,5.1,12.44965659
2015,NSEI,PelnBRF,Private,9,0.049450549,-5.55422E-05,0.15,2.241563026,0.066978819,1.35,3.026110086
2016,NSEI,PelnBRF,Private,58,0.405594406,0.000179767,0.15,2.014970267,0.051170086,8.7,17.53024132
2017,NSEI,PelnBRF,Private,106,0.427419355,0.000251193,0.15,2.052208297,0.043933249,15.9,32.63011192
2018,NSEI,PelnBRF,Private,127,0.419141914,0.000549658,0.15,1.964232981,0.040411371,19.05,37.41863828
2019,NSEI,PelnBRF,Private,167,0.33805668,0.00015963,0.15,2.039703246,0.029968641,25.05,51.09456632
2020,NSEI,PelnBRF,Private,99,0.38671875,0.000906372,0.15,2.308314586,0.054107148,14.85,34.2784716
2021,NSEI,PelnBRF,Private,74,0.217647059,0.000498515,0.15,2.249188271,0.034163838,11.1,24.96598981
2022,NSEI,PelnBRF,Private,37,0.122516556,0.000281688,0.15,2.11415797,0.036457186,5.55,11.73357673
2023,NSEI,PelnBRF,Private,70,0.228013029,0.0004199,0.15,2.121238805,0.034870548,10.5,22.27300745
2024,NSEI,PelnBRF,Private,210,0.275229358,0.00018036,0.15,2.169624808,0.036615437,31.5,68.34318144
2000,NSEI,Slope_lg,Charter,0,0,0,0.9,7.336836589,1.071336631,0,0
2001,NSEI,Slope_lg,Charter,0,0,0,0.9,7.336836589,1.071336631,0,0
2002,NSEI,Slope_lg,Charter,0,0,0,0.9,7.336836589,1.071336631,0,0
2003,NSEI,Slope_lg,Charter,0,0,0,0.9,7.336836589,1.071336631,0,0
2004,NSEI,Slope_lg,Charter,0,0,0,0.9,7.336836589,1.071336631,0,0
2005,NSEI,Slope_lg,Charter,0,0,0,0.9,7.336836589,1.071336631,0,0
2006,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2007,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2008,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2009,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2010,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2011,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2012,NSEI,Slope_lg,Charter,0,0,0,0.9,7.610117845,0.518027003,0,0
2013,NSEI,Slope_lg,Charter,0,0,0,0.2,7.610117845,0.518027003,0,0
2014,NSEI,Slope_lg,Charter,0,0,0,0.2,7.610117845,0.518027003,0,0
2015,NSEI,Slope_lg,Charter,0,0,0,0.2,7.610117845,0.518027003,0,0
2016,NSEI,Slope_lg,Charter,0,0,0,0.2,5.65704934,0.41548641,0,0
2017,NSEI,Slope_lg,Charter,0,0,0,0.2,5.65704934,0.41548641,0,0
2018,NSEI,Slope_lg,Charter,0,0,0,0.2,5.65704934,0.41548641,0,0
2019,NSEI,Slope_lg,Charter,10,0.322580645,0.007284079,0.2,5.65704934,0.41548641,2,11.31409868
2020,NSEI,Slope_lg,Charter,0,0,0,0.2,5.65704934,0.41548641,0,0
2021,NSEI,Slope_lg,Charter,6,0.666666667,0.027777778,0.2,5.65704934,0.41548641,1.2,6.788459208
2022,NSEI,Slope_lg,Charter,1,0.25,0.0625,0.2,5.65704934,0.41548641,0.2,1.131409868
2023,NSEI,Slope_lg,Charter,1,0.333333333,0.111111111,0.2,3.723587973,0.409331966,0.2,0.744717595
2024,NSEI,Slope_lg,Charter,17,0.425,0.006266026,0.2,3.723587973,0.409331966,3.4,12.66019911
2000,NSEI,Slope_lg,Private,0,0,0,0.9,6.478469478,0.977047478,0,0
2001,NSEI,Slope_lg,Private,0,0,0,0.9,6.478469478,0.977047478,0,0
2002,NSEI,Slope_lg,Private,0,0,0,0.9,6.478469478,0.977047478,0,0
2003,NSEI,Slope_lg,Private,0,0,0,0.9,6.478469478,0.977047478,0,0
2004,NSEI,Slope_lg,Private,0,0,0,0.9,6.478469478,0.977047478,0,0
2005,NSEI,Slope_lg,Private,0,0,0,0.9,6.478469478,0.977047478,0,0
2006,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2007,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2008,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2009,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2010,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2011,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2012,NSEI,Slope_lg,Private,0,0,0,0.9,5.224816306,0.424879005,0,0
2013,NSEI,Slope_lg,Private,0,0,0,0.8,5.224816306,0.424879005,0,0
2014,NSEI,Slope_lg,Private,0,0,0,0.8,5.224816306,0.424879005,0,0
2015,NSEI,Slope_lg,Private,0,0,0,0.8,5.224816306,0.424879005,0,0
2016,NSEI,Slope_lg,Private,0,0,0,0.8,3.271747801,0.322338412,0,0
2017,NSEI,Slope_lg,Private,0,0,0,0.7,3.271747801,0.322338412,0,0
2018,NSEI,Slope_lg,Private,0,0,0,0.6,3.271747801,0.322338412,0,0
2019,NSEI,Slope_lg,Private,9,0.310344828,0.007643961,0.5,3.271747801,0.322338412,4.5,14.7228651
2020,NSEI,Slope_lg,Private,3,0.115384615,0.00408284,0.2,3.271747801,0.322338412,0.6,1.963048681
2021,NSEI,Slope_lg,Private,2,0.071428571,0.002456538,0.2,3.271747801,0.322338412,0.4,1.30869912
2022,NSEI,Slope_lg,Private,4,0.307692308,0.017751479,0.2,3.271747801,0.322338412,0.8,2.617398241
2023,NSEI,Slope_lg,Private,4,0.148148148,0.004853857,0.2,3.570497867,0.374828584,0.8,2.856398294
2024,NSEI,Slope_lg,Private,2,0.045454545,0.001009033,0.2,3.570497867,0.374828584,0.4,1.428199147
2000,NSEI,Slope_sm,Charter,0,0,0,0.9,3.767130093,0.140310051,0,0
2001,NSEI,Slope_sm,Charter,0,0,0,0.9,3.767130093,0.140310051,0,0
2002,NSEI,Slope_sm,Charter,0,0,0,0.9,3.767130093,0.140310051,0,0
2003,NSEI,Slope_sm,Charter,0,0,0,0.9,3.767130093,0.140310051,0,0
2004,NSEI,Slope_sm,Charter,0,0,0,0.9,3.767130093,0.140310051,0,0
2005,NSEI,Slope_sm,Charter,0,0,0,0.9,3.767130093,0.140310051,0,0
2006,NSEI,Slope_sm,Charter,1,1,0,0.9,3.337052069,0.054101155,0.9,3.003346862
2007,NSEI,Slope_sm,Charter,0,0,0,0.9,3.477433716,0.216429148,0,0
2008,NSEI,Slope_sm,Charter,0,0,0,0.9,3.337052069,0.054101155,0,0
2009,NSEI,Slope_sm,Charter,0,0,0,0.9,2.790469489,0.165503204,0,0
2010,NSEI,Slope_sm,Charter,0,0,0,0.9,3.337052069,0.054101155,0,0
2011,NSEI,Slope_sm,Charter,0,0,0,0.9,3.337052069,0.054101155,0,0
2012,NSEI,Slope_sm,Charter,0,0,0,0.9,3.337052069,0.054101155,0,0
2013,NSEI,Slope_sm,Charter,0,0,0,0.2,3.337052069,0.054101155,0,0
2014,NSEI,Slope_sm,Charter,0,0,0,0.2,3.337052069,0.054101155,0,0
2015,NSEI,Slope_sm,Charter,0,0,0,0.2,3.337052069,0.054101155,0,0
2016,NSEI,Slope_sm,Charter,2,1,0,0.2,3.208263551,0.140785517,0.4,1.283305421
2017,NSEI,Slope_sm,Charter,2,1,0,0.2,3.616611377,0.208916464,0.4,1.446644551
2018,NSEI,Slope_sm,Charter,7,1,0,0.2,3.262594882,0.183224425,1.4,4.567632834
2019,NSEI,Slope_sm,Charter,21,0.677419355,0.007284079,0.2,2.766308108,0.110383488,4.2,11.61849405
2020,NSEI,Slope_sm,Charter,0,0,0,0.2,3.208995388,0.045374326,0,0
2021,NSEI,Slope_sm,Charter,3,0.333333333,0.027777778,0.2,3.202569122,0.163531413,0.6,1.921541473
2022,NSEI,Slope_sm,Charter,3,0.75,0.0625,0.2,3.11244023,0.184327094,0.6,1.867464138
2023,NSEI,Slope_sm,Charter,2,0.666666667,0.111111111,0.2,2.084253976,0.162446676,0.4,0.83370159
2024,NSEI,Slope_sm,Charter,23,0.575,0.006266026,0.2,2.668525576,0.185526129,4.6,12.27521765
2000,NSEI,Slope_sm,Private,0,0,0,0.9,3.486117564,0.135765446,0,0
2001,NSEI,Slope_sm,Private,0,0,0,0.9,3.486117564,0.135765446,0,0
2002,NSEI,Slope_sm,Private,0,0,0,0.9,3.486117564,0.135765446,0,0
2003,NSEI,Slope_sm,Private,0,0,0,0.9,3.486117564,0.135765446,0,0
2004,NSEI,Slope_sm,Private,0,0,0,0.9,3.486117564,0.135765446,0,0
2005,NSEI,Slope_sm,Private,0,0,0,0.9,3.486117564,0.135765446,0,0
2006,NSEI,Slope_sm,Private,0,0,0,0.9,3.198884903,0.046318457,0,0
2007,NSEI,Slope_sm,Private,0,0,0,0.9,3.198884903,0.046318457,0,0
2008,NSEI,Slope_sm,Private,0,0,0,0.9,3.198884903,0.046318457,0,0
2009,NSEI,Slope_sm,Private,1,1,0,0.9,3.198884903,0.046318457,0.9,2.878996412
2010,NSEI,Slope_sm,Private,0,0,0,0.9,3.198884903,0.046318457,0,0
2011,NSEI,Slope_sm,Private,3,1,0,0.9,3.198884903,0.046318457,2.7,8.636989237
2012,NSEI,Slope_sm,Private,0,0,0,0.9,3.333366046,0.252154484,0,0
2013,NSEI,Slope_sm,Private,1,1,0,0.8,3.876643466,0.178836555,0.8,3.101314773
2014,NSEI,Slope_sm,Private,3,1,0,0.8,2.827516926,0.118916839,2.4,6.786040621
2015,NSEI,Slope_sm,Private,0,0,0,0.8,3.268435086,0.108986533,0,0
2016,NSEI,Slope_sm,Private,2,1,0,0.8,2.679413418,0.07065527,1.6,4.287061469
2017,NSEI,Slope_sm,Private,1,1,0,0.7,3.220608489,0.190505015,0.7,2.254425942
2018,NSEI,Slope_sm,Private,14,1,0,0.6,3.535511799,0.171418778,8.4,29.69829911
2019,NSEI,Slope_sm,Private,20,0.689655172,0.007643961,0.5,3.012166697,0.109423975,10,30.12166697
2020,NSEI,Slope_sm,Private,23,0.884615385,0.00408284,0.2,3.508357006,0.148428367,4.6,16.13844223
2021,NSEI,Slope_sm,Private,26,0.928571429,0.002456538,0.2,3.247373596,0.155159861,5.2,16.8863427
2022,NSEI,Slope_sm,Private,9,0.692307692,0.017751479,0.2,3.538347627,0.167019241,1.8,6.369025729
2023,NSEI,Slope_sm,Private,23,0.851851852,0.004853857,0.2,2.771816769,0.152233994,4.6,12.75035714
2024,NSEI,Slope_sm,Private,42,0.954545455,0.001009033,0.2,3.36642674,0.084885434,8.4,28.27798462
2000,NSEI,Yelloweye,Charter,0,0,0,0.9,8.052877643,0.197364939,0,0
2001,NSEI,Yelloweye,Charter,0,0,0,0.9,8.052877643,0.197364939,0,0
2002,NSEI,Yelloweye,Charter,2,0.032258065,0.000511762,0.9,8.052877643,0.197364939,1.8,14.49517976
2003,NSEI,Yelloweye,Charter,1,0.004587156,2.1042E-05,0.9,8.052877643,0.197364939,0.9,7.247589878
2004,NSEI,Yelloweye,Charter,5,0.238095238,0.009070295,0.9,8.052877643,0.197364939,4.5,36.23794939
2005,NSEI,Yelloweye,Charter,12,0.051724138,0.000212332,0.9,8.052877643,0.197364939,10.8,86.97107854
2006,NSEI,Yelloweye,Charter,9,0.039130435,0.000164189,0.9,9.066888934,0.439940552,8.1,73.44180037
2007,NSEI,Yelloweye,Charter,5,0.033783784,0.000222057,0.9,8.244545664,0.375176732,4.5,37.10045549
2008,NSEI,Yelloweye,Charter,11,0.06043956,0.000313738,0.9,7.22759747,0.465305625,9.9,71.55321495
2009,NSEI,Yelloweye,Charter,6,0.065217391,0.000669935,0.9,8.083459228,0.400265036,5.4,43.65067983
2010,NSEI,Yelloweye,Charter,17,0.17,0.001425253,0.9,7.32174666,0.467041221,15.3,112.0227239
2011,NSEI,Yelloweye,Charter,4,0.038461538,0.000359051,0.9,5.086765286,0.413653433,3.6,18.31235503
2012,NSEI,Yelloweye,Charter,8,0.235294118,0.005452448,0.9,4.66563796,0.335222048,7.2,33.59259331
2013,NSEI,Yelloweye,Charter,1,0.047619048,0.002267574,0.2,5.764408637,0.375208889,0.2,1.152881727
2014,NSEI,Yelloweye,Charter,7,0.184210526,0.004061541,0.2,6.479765889,0.121491496,1.4,9.071672244
2015,NSEI,Yelloweye,Charter,3,0.096774194,0.002913632,0.2,4.359676034,0.436960933,0.6,2.61580562
2016,NSEI,Yelloweye,Charter,5,0.1,0.001836735,0.2,5.636837422,0.369629539,1,5.636837422
2017,NSEI,Yelloweye,Charter,1,0.012820513,0.000164366,0.2,6.219603802,0.515897372,0.2,1.24392076
2018,NSEI,Yelloweye,Charter,28,0.054263566,9.96486E-05,0.2,5.896627123,0.296585657,5.6,33.02111189
2019,NSEI,Yelloweye,Charter,42,0.063636364,9.042E-05,0.2,5.492805672,0.503615153,8.4,46.13956764
2020,NSEI,Yelloweye,Charter,5,0.079365079,0.001178488,0.2,5.555530895,0.182263523,1,5.555530895
2021,NSEI,Yelloweye,Charter,15,0.120967742,0.000864509,0.2,5.555530895,0.182263523,3,16.66659269
2022,NSEI,Yelloweye,Charter,47,0.191836735,0.000635391,0.2,5.555530895,0.182263523,9.4,52.22199042
2023,NSEI,Yelloweye,Charter,30,0.178571429,0.000878345,0.2,5.555530895,0.182263523,6,33.33318537
2024,NSEI,Yelloweye,Charter,78,0.186157518,0.000362447,0.2,5.555530895,0.182263523,15.6,86.66628197
2000,NSEI,Yelloweye,Private,0,0,0,0.9,6.791076476,0.291660214,0,0
2001,NSEI,Yelloweye,Private,0,0,0,0.9,6.791076476,0.291660214,0,0
2002,NSEI,Yelloweye,Private,0,0,0,0.9,6.791076476,0.291660214,0,0
2003,NSEI,Yelloweye,Private,0,0,0,0.9,6.791076476,0.291660214,0,0
2004,NSEI,Yelloweye,Private,0,0,0,0.9,6.791076476,0.291660214,0,0
2005,NSEI,Yelloweye,Private,0,0,0,0.9,6.791076476,0.291660214,0,0
2006,NSEI,Yelloweye,Private,1,0.015873016,0.000251953,0.9,6.702943234,0.124602156,0.9,6.03264891
2007,NSEI,Yelloweye,Private,4,0.081632653,0.001561849,0.9,6.702943234,0.124602156,3.6,24.13059564
2008,NSEI,Yelloweye,Private,0,0,0,0.9,6.702943234,0.124602156,0,0
2009,NSEI,Yelloweye,Private,0,0,0,0.9,6.702943234,0.124602156,0,0
2010,NSEI,Yelloweye,Private,5,0.086206897,0.001382022,0.9,6.702943234,0.124602156,4.5,30.16324455
2011,NSEI,Yelloweye,Private,2,0.032786885,0.000528532,0.9,7.651539376,0.383075859,1.8,13.77277088
2012,NSEI,Yelloweye,Private,13,0.419354839,0.008116545,0.9,6.702943234,0.124602156,11.7,78.42443583
2013,NSEI,Yelloweye,Private,11,0.081481481,0.000558524,0.8,6.838983344,0.505553377,8.8,60.18305343
2014,NSEI,Yelloweye,Private,4,0.032,0.000249806,0.8,6.061419373,0.475632078,3.2,19.39654199
2015,NSEI,Yelloweye,Private,4,0.021978022,0.000118757,0.8,6.895703173,0.46286603,3.2,22.06625015
2016,NSEI,Yelloweye,Private,5,0.034965035,0.000237623,0.8,5.87630945,0.366225406,4,23.5052378
2017,NSEI,Yelloweye,Private,8,0.032258065,0.000126387,0.7,6.55480032,0.397026695,5.6,36.70688179
2018,NSEI,Yelloweye,Private,15,0.04950495,0.000155809,0.6,7.115356745,0.342095094,9,64.03821071
2019,NSEI,Yelloweye,Private,25,0.050607287,9.74568E-05,0.5,6.47089873,0.322951362,12.5,80.88623412
2020,NSEI,Yelloweye,Private,16,0.0625,0.000229779,0.2,6.580652905,0.162667839,3.2,21.0580893
2021,NSEI,Yelloweye,Private,39,0.114705882,0.000299553,0.2,6.580652905,0.162667839,7.8,51.32909266
2022,NSEI,Yelloweye,Private,69,0.228476821,0.000585632,0.2,6.580652905,0.162667839,13.8,90.81301009
2023,NSEI,Yelloweye,Private,53,0.172638436,0.000466779,0.2,6.580652905,0.162667839,10.6,69.7549208
2024,NSEI,Yelloweye,Private,136,0.178243775,0.000192222,0.2,6.580652905,0.162667839,27.2,178.993759
2000,NSEO,Black,Charter,0,0,0,0,2.929161759,0.066151502,0,0
2001,NSEO,Black,Charter,0,0,0,0,2.929161759,0.066151502,0,0
2002,NSEO,Black,Charter,85,0.858585859,0.001238941,0.15,2.929161759,0.066151502,12.75,37.34681242
2002,NSEO,Black,Charter,85,0.858585859,0.001238941,0.15,2.929161759,0.066151502,12.75,37.34681242
2003,NSEO,Black,Charter,156,0.681222707,0.000952449,0.15,2.929161759,0.066151502,23.4,68.54238515
2003,NSEO,Black,Charter,156,0.681222707,0.000952449,0.15,2.929161759,0.066151502,23.4,68.54238515
2004,NSEO,Black,Charter,77,0.496774194,0.001623309,0.15,2.929161759,0.066151502,11.55,33.83181831
2004,NSEO,Black,Charter,77,0.496774194,0.001623309,0.15,2.929161759,0.066151502,11.55,33.83181831
2005,NSEO,Black,Charter,447,0.716346154,0.000326155,0.15,2.929161759,0.066151502,67.05,196.4002959
2005,NSEO,Black,Charter,447,0.716346154,0.000326155,0.15,2.929161759,0.066151502,67.05,196.4002959
2006,NSEO,Black,Charter,360,0.882352941,0.000255052,0.15,2.602516943,0.025230799,54,140.5359149
2006,NSEO,Black,Charter,360,0.882352941,0.000255052,0.15,2.602516943,0.025230799,54,140.5359149
2007,NSEO,Black,Charter,267,0.789940828,0.000492387,0.15,4.033792846,0.144067372,40.05,161.5534035
2007,NSEO,Black,Charter,267,0.789940828,0.000492387,0.15,4.033792846,0.144067372,40.05,161.5534035
2008,NSEO,Black,Charter,208,0.845528455,0.000533102,0.15,2.602516943,0.025230799,31.2,81.19852863
2008,NSEO,Black,Charter,208,0.845528455,0.000533102,0.15,2.602516943,0.025230799,31.2,81.19852863
2009,NSEO,Black,Charter,92,0.821428571,0.001321475,0.15,2.532878575,0.105894958,13.8,34.95372434
2009,NSEO,Black,Charter,92,0.821428571,0.001321475,0.15,2.532878575,0.105894958,13.8,34.95372434
2010,NSEO,Black,Charter,104,0.658227848,0.001432891,0.15,2.651535382,0.103684103,15.6,41.36395195
2010,NSEO,Black,Charter,104,0.658227848,0.001432891,0.15,2.651535382,0.103684103,15.6,41.36395195
2011,NSEO,Black,Charter,173,0.786363636,0.000767104,0.15,2.134324329,0.056852448,25.95,55.38571635
2011,NSEO,Black,Charter,173,0.786363636,0.000767104,0.15,2.134324329,0.056852448,25.95,55.38571635
2012,NSEO,Black,Charter,46,0.505494505,0.002777442,0.15,2.486673249,0.095302802,6.9,17.15804542
2012,NSEO,Black,Charter,46,0.505494505,0.002777442,0.15,2.486673249,0.095302802,6.9,17.15804542
2013,NSEO,Black,Charter,52,0.374100719,0.001696735,0.15,2.219204974,0.066536629,7.8,17.3097988
2013,NSEO,Black,Charter,52,0.374100719,0.001696735,0.15,2.219204974,0.066536629,7.8,17.3097988
2014,NSEO,Black,Charter,48,0.363636364,0.00176645,0.15,2.276982777,0.072095781,7.2,16.394276
2014,NSEO,Black,Charter,48,0.363636364,0.00176645,0.15,2.276982777,0.072095781,7.2,16.394276
2015,NSEO,Black,Charter,65,0.442176871,0.001689428,0.15,2.019580624,0.069888063,9.75,19.69091109
2015,NSEO,Black,Charter,65,0.442176871,0.001689428,0.15,2.019580624,0.069888063,9.75,19.69091109
2016,NSEO,Black,Charter,60,0.247933884,0.000773704,0.15,2.749201287,0.11634591,9,24.74281158
2016,NSEO,Black,Charter,60,0.247933884,0.000773704,0.15,2.749201287,0.11634591,9,24.74281158
2017,NSEO,Black,Charter,60,0.277777778,0.000933104,0.15,3.1776943,0.081810215,9,28.5992487
2017,NSEO,Black,Charter,60,0.277777778,0.000933104,0.15,3.1776943,0.081810215,9,28.5992487
2018,NSEO,Black,Charter,194,0.250322581,0.000242456,0.15,2.71196389,0.08040186,29.1,78.9181492
2018,NSEO,Black,Charter,194,0.250322581,0.000242456,0.15,2.71196389,0.08040186,29.1,78.9181492
2019,NSEO,Black,Charter,138,0.144351464,0.000129334,0.15,3.883980983,0.047632451,20.7,80.39840635
2019,NSEO,Black,Charter,138,0.144351464,0.000129334,0.15,3.883980983,0.047632451,20.7,80.39840635
2020,NSEO,Black,Charter,3,0.176470588,0.009083045,0.15,2.602516943,0.025230799,0.45,1.171132624
2020,NSEO,Black,Charter,3,0.176470588,0.009083045,0.15,2.602516943,0.025230799,0.45,1.171132624
2021,NSEO,Black,Charter,5,0.454545455,0.024793388,0.15,2.602516943,0.025230799,0.75,1.951887707
2021,NSEO,Black,Charter,5,0.454545455,0.024793388,0.15,2.602516943,0.025230799,0.75,1.951887707
2022,NSEO,Black,Charter,28,0.064665127,0.000140008,0.15,3.23282866,0.084055231,4.2,13.57788037
2022,NSEO,Black,Charter,28,0.064665127,0.000140008,0.15,3.23282866,0.084055231,4.2,13.57788037
2023,NSEO,Black,Charter,29,0.066059226,0.000140857,0.15,3.35884862,0.063373714,4.35,14.6109915
2023,NSEO,Black,Charter,29,0.066059226,0.000140857,0.15,3.35884862,0.063373714,4.35,14.6109915
2024,NSEO,Black,Charter,74,0.217647059,0.000502291,0.15,3.713394274,0.073605238,11.1,41.21867644
2024,NSEO,Black,Charter,74,0.217647059,0.000502291,0.15,3.713394274,0.073605238,11.1,41.21867644
2000,NSEO,Black,Private,0,0,0,0,3.053399148,0.143355703,0,0
2001,NSEO,Black,Private,0,0,0,0,3.053399148,0.143355703,0,0
2002,NSEO,Black,Private,0,0,0,0,3.053399148,0.143355703,0,0
2003,NSEO,Black,Private,0,0,0,0.15,3.053399148,0.143355703,0,0
2003,NSEO,Black,Private,0,0,0,0.15,3.053399148,0.143355703,0,0
